city,country,date,ibgeID,newCases,state,totalCases
Porto Alegre/RS,Brazil,2020-03-21,4314902,4.0,RS,36
Curitiba/PR,Brazil,2020-03-21,4106902,5.0,PR,31
Rio Verde/GO,Brazil,2020-03-21,5218805,2.0,GO,5
Natal/RN,Brazil,2020-03-21,2408102,1.0,RN,6
Salvador/BA,Brazil,2020-03-21,2927408,5.0,BA,23
Manaus/AM,Brazil,2020-03-21,1302603,4.0,AM,11
Joinville/SC,Brazil,2020-03-21,4209102,1.0,SC,4
Recife/PE,Brazil,2020-03-21,2611606,2.0,PE,26
Bagé/RS,Brazil,2020-03-21,4301602,1.0,RS,3
Aracaju/SE,Brazil,2020-03-21,2800308,2.0,SE,7
Criciúma/SC,Brazil,2020-03-21,4204608,3.0,SC,6
Campo Bom/RS,Brazil,2020-03-21,4303905,0.0,RS,2
Itajaí/SC,Brazil,2020-03-21,4208203,5.0,SC,6
Niterói/RJ,Brazil,2020-03-21,3303302,0.0,RJ,10
Divinópolis/MG,Brazil,2020-03-21,3122306,0.0,MG,1
Santana de Parnaíba/SP,Brazil,2020-03-21,3547304,0.0,SP,2
Feira de Santana/BA,Brazil,2020-03-21,2910800,0.0,BA,6
Barra Mansa/RJ,Brazil,2020-03-21,3300407,0.0,RJ,1
Mossoró/RN,Brazil,2020-03-21,2408003,1.0,RN,1
Santa Maria/RS,Brazil,2020-03-21,4316907,1.0,RS,1
Lajeado/RS,Brazil,2020-03-21,4311403,1.0,RS,1
Estrela/RS,Brazil,2020-03-21,4307807,1.0,RS,1
Estância Velha/RS,Brazil,2020-03-21,4307609,1.0,RS,1
Carlos Barbosa/RS,Brazil,2020-03-21,4304804,1.0,RS,1
Boa Vista/RR,Brazil,2020-03-21,1400100,2.0,RR,2
Porto Velho/RO,Brazil,2020-03-21,1100205,2.0,RO,2
Viamão/RS,Brazil,2020-03-21,4323002,1.0,RS,1
Ponta Porã/MS,Brazil,2020-03-21,5006606,1.0,MS,1
Chapecó/SC,Brazil,2020-03-21,4204202,1.0,SC,2
Petrópolis/RJ,Brazil,2020-03-21,3303906,1.0,RJ,3
Nossa Senhora da Glória/SE,Brazil,2020-03-21,2804508,1.0,SE,1
São Luís/MA,Brazil,2020-03-21,2111300,1.0,MA,2
Parnamirim/RN,Brazil,2020-03-21,2403251,1.0,RN,2
Bento Gonçalves/RS,Brazil,2020-03-21,4302105,1.0,RS,2
Ponta Grossa/PR,Brazil,2020-03-21,4119905,1.0,PR,1
Jaguaruna/SC,Brazil,2020-03-21,4208807,1.0,SC,1
Pato Branco/PR,Brazil,2020-03-21,4118501,1.0,PR,1
Gravatal/SC,Brazil,2020-03-21,4206207,1.0,SC,1
Várzea Grande/MT,Brazil,2020-03-21,5108402,1.0,MT,1
Valinhos/SP,Brazil,2020-03-21,3556206,1.0,SP,1
Taboão da Serra/SP,Brazil,2020-03-21,3552809,1.0,SP,1
Poá/SP,Brazil,2020-03-21,3539806,1.0,SP,1
Caieiras/SP,Brazil,2020-03-21,3509007,1.0,SP,1
Itabuna/BA,Brazil,2020-03-22,2914802,0.0,BA,1
Sant'Ana do Livramento/RS,Brazil,2020-03-22,4317103,0.0,RS,2
Miguel Pereira/RJ,Brazil,2020-03-22,3302908,0.0,RJ,1
Alvorada/RS,Brazil,2020-03-22,4300604,0.0,RS,2
Erechim/RS,Brazil,2020-03-22,4307005,0.0,RS,3
Sidrolândia/MS,Brazil,2020-03-22,5007901,0.0,MS,1
Lauro de Freitas/BA,Brazil,2020-03-22,2919207,0.0,BA,3
Taubaté/SP,Brazil,2020-03-22,3554102,0.0,SP,1
Navegantes/SC,Brazil,2020-03-22,4211306,0.0,SC,1
Ji-Paraná/RO,Brazil,2020-03-22,1100122,0.0,RO,1
Juazeiro do Norte/CE,Brazil,2020-03-22,2307304,0.0,CE,1
Fortim/CE,Brazil,2020-03-22,2304459,0.0,CE,1
Macapá/AP,Brazil,2020-03-22,1600303,0.0,AP,1
Pomerode/SC,Brazil,2020-03-22,4213203,0.0,SC,1
Farroupilha/RS,Brazil,2020-03-22,4307906,0.0,RS,1
Jaraguá do Sul/SC,Brazil,2020-03-22,4208906,0.0,SC,1
Suzano/SP,Brazil,2020-03-22,3552502,0.0,SP,1
Serafina Corrêa/RS,Brazil,2020-03-22,4320404,0.0,RS,2
Aparecida de Goiânia/GO,Brazil,2020-03-22,5201405,0.0,GO,2
ESTRANGEIRO/SC,Brazil,2020-03-22,420,0.0,SC,2
Imbituba/SC,Brazil,2020-03-22,4207304,0.0,SC,2
Campo Largo/PR,Brazil,2020-03-22,4104204,0.0,PR,1
Londrina/PR,Brazil,2020-03-22,4113700,0.0,PR,3
Jataí/GO,Brazil,2020-03-22,5211909,0.0,GO,1
Balneário Camboriú/SC,Brazil,2020-03-22,4202008,0.0,SC,6
Maringá/PR,Brazil,2020-03-22,4115200,0.0,PR,1
Propriá/SE,Brazil,2020-03-22,2805703,0.0,SE,2
João Pessoa/PB,Brazil,2020-03-22,2507507,0.0,PB,1
Guapimirim/RJ,Brazil,2020-03-22,3301850,0.0,RJ,1
Jaguariúna/SP,Brazil,2020-03-22,3524709,0.0,SP,1
São José do Rio Preto/SP,Brazil,2020-03-22,3549805,0.0,SP,1
Campinas/SP,Brazil,2020-03-22,3509502,0.0,SP,4
Guarulhos/SP,Brazil,2020-03-22,3518800,0.0,SP,1
Barueri/SP,Brazil,2020-03-22,3505708,0.0,SP,1
Cotia/SP,Brazil,2020-03-22,3513009,0.0,SP,2
Uberaba/MG,Brazil,2020-03-22,3170107,0.0,MG,3
Tubarão/SC,Brazil,2020-03-22,4218707,0.0,SC,5
Sobral/CE,Brazil,2020-03-22,2312908,0.0,CE,1
Chapecó/SC,Brazil,2020-03-22,4204202,0.0,SC,2
Viamão/RS,Brazil,2020-03-22,4323002,0.0,RS,1
Camaçari/BA,Brazil,2020-03-22,2905701,0.0,BA,1
Jaguaruna/SC,Brazil,2020-03-22,4208807,0.0,SC,1
Gravatal/SC,Brazil,2020-03-22,4206207,0.0,SC,1
Várzea Grande/MT,Brazil,2020-03-22,5108402,0.0,MT,1
Valinhos/SP,Brazil,2020-03-22,3556206,0.0,SP,1
Taboão da Serra/SP,Brazil,2020-03-22,3552809,0.0,SP,1
Poá/SP,Brazil,2020-03-22,3539806,0.0,SP,1
Caieiras/SP,Brazil,2020-03-22,3509007,0.0,SP,1
Pato Branco/PR,Brazil,2020-03-22,4118501,0.0,PR,1
Ponta Porã/MS,Brazil,2020-03-22,5006606,0.0,MS,1
Porto Velho/RO,Brazil,2020-03-22,1100205,0.0,RO,2
Santa Maria/RS,Brazil,2020-03-22,4316907,0.0,RS,1
Estrela/RS,Brazil,2020-03-22,4307807,0.0,RS,1
Estância Velha/RS,Brazil,2020-03-22,4307609,0.0,RS,1
Carlos Barbosa/RS,Brazil,2020-03-22,4304804,0.0,RS,1
Boa Vista/RR,Brazil,2020-03-22,1400100,0.0,RR,2
Sete Lagoas/MG,Brazil,2020-03-22,3167202,0.0,MG,1
Nossa Senhora da Glória/SE,Brazil,2020-03-22,2804508,0.0,SE,1
Ponta Grossa/PR,Brazil,2020-03-22,4119905,0.0,PR,1
Cuiabá/MT,Brazil,2020-03-22,5103403,0.0,MT,1
Bento Gonçalves/RS,Brazil,2020-03-22,4302105,0.0,RS,2
Petrópolis/RJ,Brazil,2020-03-22,3303906,0.0,RJ,3
Ivoti/RS,Brazil,2020-03-22,4310801,0.0,RS,2
Charqueadas/RS,Brazil,2020-03-22,4305355,0.0,RS,1
São Leopoldo/RS,Brazil,2020-03-22,4318705,0.0,RS,1
Taquara/RS,Brazil,2020-03-22,4321204,0.0,RS,1
Dois Irmãos/RS,Brazil,2020-03-22,4306403,0.0,RS,1
Eldorado do Sul/RS,Brazil,2020-03-22,4306767,0.0,RS,1
Cariacica/ES,Brazil,2020-03-22,3201308,0.0,ES,1
Cachoeiro de Itapemirim/ES,Brazil,2020-03-22,3201209,0.0,ES,1
São Luís/MA,Brazil,2020-03-22,2111300,0.0,MA,2
Mariana/MG,Brazil,2020-03-22,3140001,0.0,MG,1
Poços de Caldas/MG,Brazil,2020-03-22,3151800,0.0,MG,1
Osasco/SP,Brazil,2020-03-22,3534401,0.0,SP,1
Mossoró/RN,Brazil,2020-03-22,2408003,0.0,RN,1
São José dos Campos/SP,Brazil,2020-03-22,3549904,0.0,SP,1
Hortolândia/SP,Brazil,2020-03-22,3519071,0.0,SP,1
Mogi das Cruzes/SP,Brazil,2020-03-22,3530607,0.0,SP,1
Guaíra/PR,Brazil,2020-03-22,4108809,0.0,PR,1
Nova Lima/MG,Brazil,2020-03-22,3144805,0.0,MG,4
Uberlândia/MG,Brazil,2020-03-22,3170206,1.0,MG,4
Prado/BA,Brazil,2020-03-22,2925501,0.0,BA,2
Foz do Iguaçu/PR,Brazil,2020-03-22,4108304,3.0,PR,4
Belém/PA,Brazil,2020-03-22,1501402,2.0,PA,4
Torres/RS,Brazil,2020-03-22,4321501,1.0,RS,3
São José/SC,Brazil,2020-03-22,4216602,1.0,SC,3
Bagé/RS,Brazil,2020-03-22,4301602,3.0,RS,6
Teresina/PI,Brazil,2020-03-22,2211001,2.0,PI,6
Palmas/TO,Brazil,2020-03-22,1721000,3.0,TO,5
Itajaí/SC,Brazil,2020-03-22,4208203,1.0,SC,7
Canoas/RS,Brazil,2020-03-22,4304606,1.0,RS,3
Parnamirim/RN,Brazil,2020-03-22,2403251,1.0,RN,3
Lajeado/RS,Brazil,2020-03-22,4311403,2.0,RS,3
Barreiras/BA,Brazil,2020-03-22,2903201,1.0,BA,1
São Sebastião/SP,Brazil,2020-03-22,3550704,1.0,SP,1
Olinda/PE,Brazil,2020-03-22,2609600,1.0,PE,1
Criciúma/SC,Brazil,2020-03-22,4204608,1.0,SC,7
Pinhais/PR,Brazil,2020-03-22,4119152,1.0,PR,2
Santo André/SP,Brazil,2020-03-22,3547809,6.0,SP,12
Porto Seguro/BA,Brazil,2020-03-22,2925303,2.0,BA,7
Rio Branco/AC,Brazil,2020-03-22,1200401,0.0,AC,11
São Paulo/SP,Brazil,2020-03-22,3550308,165.0,SP,583
Rio de Janeiro/RJ,Brazil,2020-03-22,3304557,67.0,RJ,170
Brasília/DF,Brazil,2020-03-22,5300108,22.0,DF,134
Porto Alegre/RS,Brazil,2020-03-22,4314902,4.0,RS,40
Recife/PE,Brazil,2020-03-22,2611606,3.0,PE,29
Cianorte/PR,Brazil,2020-03-22,4105508,2.0,PR,4
Goiânia/GO,Brazil,2020-03-22,5208707,1.0,GO,11
Natal/RN,Brazil,2020-03-22,2408102,3.0,RN,9
Salvador/BA,Brazil,2020-03-22,2927408,10.0,BA,33
Manaus/AM,Brazil,2020-03-22,1302603,14.0,AM,25
Campo Grande/MS,Brazil,2020-03-22,5002704,5.0,MS,19
Braço do Norte/SC,Brazil,2020-03-22,4202800,1.0,SC,7
Aquiraz/CE,Brazil,2020-03-22,2301000,1.0,CE,5
Belo Horizonte/MG,Brazil,2020-03-22,3106200,27.0,MG,60
Colombo/PR,Brazil,2020-03-22,4105805,1.0,PR,1
Parintins/AM,Brazil,2020-03-22,1303403,1.0,AM,1
Fortaleza/CE,Brazil,2020-03-22,2304400,40.0,CE,117
Santo Antônio da Patrulha/RS,Brazil,2020-03-22,4317608,1.0,RS,1
Rancho Queimado/SC,Brazil,2020-03-22,4214300,0.0,SC,2
ESTRANGEIRO/PE,Brazil,2020-03-22,260,0.0,PE,3
Juiz de Fora/MG,Brazil,2020-03-22,3136702,0.0,MG,5
Patrocínio/MG,Brazil,2020-03-22,3148103,0.0,MG,1
Aracaju/SE,Brazil,2020-03-22,2800308,0.0,SE,7
Linhares/ES,Brazil,2020-03-22,3203205,0.0,ES,2
Vitória/ES,Brazil,2020-03-22,3205309,0.0,ES,11
São Bernardo do Campo/SP,Brazil,2020-03-22,3548708,0.0,SP,4
São Caetano do Sul/SP,Brazil,2020-03-22,3548807,0.0,SP,4
Coronel Fabriciano/MG,Brazil,2020-03-22,3119401,0.0,MG,1
Mauá/SP,Brazil,2020-03-22,3529401,0.0,SP,2
Anápolis/GO,Brazil,2020-03-22,5201108,0.0,GO,2
Belo Jardim/PE,Brazil,2020-03-22,2601706,0.0,PE,1
Conceição do Jacuípe/BA,Brazil,2020-03-22,2908507,1.0,BA,1
Jaboatão dos Guararapes/PE,Brazil,2020-03-22,2607901,0.0,PE,3
Joinville/SC,Brazil,2020-03-22,4209102,0.0,SC,4
Rio Verde/GO,Brazil,2020-03-22,5218805,0.0,GO,5
Carapicuíba/SP,Brazil,2020-03-22,3510609,0.0,SP,2
Florianópolis/SC,Brazil,2020-03-22,4205407,0.0,SC,10
Blumenau/SC,Brazil,2020-03-22,4202404,6.0,SC,6
Ipatinga/MG,Brazil,2020-03-22,3131307,0.0,MG,1
Lages/SC,Brazil,2020-03-22,4209300,1.0,SC,1
Osório/RS,Brazil,2020-03-22,4313508,1.0,RS,1
Barra Mansa/RJ,Brazil,2020-03-22,3300407,0.0,RJ,1
Feira de Santana/BA,Brazil,2020-03-22,2910800,0.0,BA,6
Maceió/AL,Brazil,2020-03-22,2704302,0.0,AL,7
Vila Velha/ES,Brazil,2020-03-22,3205200,0.0,ES,11
FORA DO ESTADO/PR,Brazil,2020-03-22,411,4.0,PR,4
Divinópolis/MG,Brazil,2020-03-22,3122306,0.0,MG,1
Niterói/RJ,Brazil,2020-03-22,3303302,0.0,RJ,10
Campo Bom/RS,Brazil,2020-03-22,4303905,0.0,RS,2
Caxias do Sul/RS,Brazil,2020-03-22,4305108,0.0,RS,2
Ferraz de Vasconcelos/SP,Brazil,2020-03-22,3515707,0.0,SP,1
Santana de Parnaíba/SP,Brazil,2020-03-22,3547304,0.0,SP,2
Curitiba/PR,Brazil,2020-03-22,4106902,0.0,PR,31
Torres/RS,Brazil,2020-03-23,4321501,0.0,RS,3
Serafina Corrêa/RS,Brazil,2020-03-23,4320404,0.0,RS,2
ESTRANGEIRO/SC,Brazil,2020-03-23,420,0.0,SC,2
Guarulhos/SP,Brazil,2020-03-23,3518800,0.0,SP,1
Barueri/SP,Brazil,2020-03-23,3505708,0.0,SP,1
Campinas/SP,Brazil,2020-03-23,3509502,0.0,SP,4
Farroupilha/RS,Brazil,2020-03-23,4307906,0.0,RS,1
Uberaba/MG,Brazil,2020-03-23,3170107,0.0,MG,3
Cotia/SP,Brazil,2020-03-23,3513009,0.0,SP,2
Teresina/PI,Brazil,2020-03-23,2211001,0.0,PI,6
Lauro de Freitas/BA,Brazil,2020-03-23,2919207,0.0,BA,3
Itabuna/BA,Brazil,2020-03-23,2914802,0.0,BA,1
Miguel Pereira/RJ,Brazil,2020-03-23,3302908,0.0,RJ,1
Alvorada/RS,Brazil,2020-03-23,4300604,0.0,RS,2
Erechim/RS,Brazil,2020-03-23,4307005,0.0,RS,3
Taubaté/SP,Brazil,2020-03-23,3554102,0.0,SP,1
Osório/RS,Brazil,2020-03-23,4313508,0.0,RS,1
Ji-Paraná/RO,Brazil,2020-03-23,1100122,0.0,RO,1
São José do Rio Preto/SP,Brazil,2020-03-23,3549805,0.0,SP,1
Juazeiro do Norte/CE,Brazil,2020-03-23,2307304,0.0,CE,1
Sidrolândia/MS,Brazil,2020-03-23,5007901,0.0,MS,1
Jaguariúna/SP,Brazil,2020-03-23,3524709,0.0,SP,1
Anápolis/GO,Brazil,2020-03-23,5201108,0.0,GO,2
João Pessoa/PB,Brazil,2020-03-23,2507507,0.0,PB,1
Fortim/CE,Brazil,2020-03-23,2304459,0.0,CE,1
Carapicuíba/SP,Brazil,2020-03-23,3510609,0.0,SP,2
São Bernardo do Campo/SP,Brazil,2020-03-23,3548708,0.0,SP,4
São Caetano do Sul/SP,Brazil,2020-03-23,3548807,0.0,SP,4
Coronel Fabriciano/MG,Brazil,2020-03-23,3119401,0.0,MG,1
Mauá/SP,Brazil,2020-03-23,3529401,0.0,SP,2
Belo Jardim/PE,Brazil,2020-03-23,2601706,0.0,PE,1
Jaboatão dos Guararapes/PE,Brazil,2020-03-23,2607901,0.0,PE,3
Prado/BA,Brazil,2020-03-23,2925501,0.0,BA,2
Guapimirim/RJ,Brazil,2020-03-23,3301850,0.0,RJ,1
Santo André/SP,Brazil,2020-03-23,3547809,0.0,SP,12
Pinhais/PR,Brazil,2020-03-23,4119152,0.0,PR,2
Londrina/PR,Brazil,2020-03-23,4113700,0.0,PR,3
Jataí/GO,Brazil,2020-03-23,5211909,0.0,GO,1
Aparecida de Goiânia/GO,Brazil,2020-03-23,5201405,0.0,GO,2
Balneário Camboriú/SC,Brazil,2020-03-23,4202008,0.0,SC,6
Maringá/PR,Brazil,2020-03-23,4115200,0.0,PR,1
Foz do Iguaçu/PR,Brazil,2020-03-23,4108304,0.0,PR,4
Belém/PA,Brazil,2020-03-23,1501402,0.0,PA,4
Propriá/SE,Brazil,2020-03-23,2805703,0.0,SE,2
Campo Largo/PR,Brazil,2020-03-23,4104204,0.0,PR,1
Macapá/AP,Brazil,2020-03-23,1600303,0.0,AP,1
Estrela/RS,Brazil,2020-03-23,4307807,0.0,RS,1
Navegantes/SC,Brazil,2020-03-23,4211306,0.0,SC,1
Taboão da Serra/SP,Brazil,2020-03-23,3552809,0.0,SP,1
Poá/SP,Brazil,2020-03-23,3539806,0.0,SP,1
Caieiras/SP,Brazil,2020-03-23,3509007,0.0,SP,1
Ponta Porã/MS,Brazil,2020-03-23,5006606,0.0,MS,1
Nossa Senhora da Glória/SE,Brazil,2020-03-23,2804508,0.0,SE,1
Porto Velho/RO,Brazil,2020-03-23,1100205,0.0,RO,2
Boa Vista/RR,Brazil,2020-03-23,1400100,0.0,RR,2
Carlos Barbosa/RS,Brazil,2020-03-23,4304804,0.0,RS,1
Estância Velha/RS,Brazil,2020-03-23,4307609,0.0,RS,1
Valinhos/SP,Brazil,2020-03-23,3556206,0.0,SP,1
Lajeado/RS,Brazil,2020-03-23,4311403,0.0,RS,3
Mossoró/RN,Brazil,2020-03-23,2408003,0.0,RN,1
Barreiras/BA,Brazil,2020-03-23,2903201,0.0,BA,1
Linhares/ES,Brazil,2020-03-23,3203205,0.0,ES,2
Colombo/PR,Brazil,2020-03-23,4105805,0.0,PR,1
Parintins/AM,Brazil,2020-03-23,1303403,0.0,AM,1
Conceição do Jacuípe/BA,Brazil,2020-03-23,2908507,0.0,BA,1
Santo Antônio da Patrulha/RS,Brazil,2020-03-23,4317608,0.0,RS,1
FORA DO ESTADO/PR,Brazil,2020-03-23,411,0.0,PR,4
Lages/SC,Brazil,2020-03-23,4209300,0.0,SC,1
Viamão/RS,Brazil,2020-03-23,4323002,0.0,RS,1
Várzea Grande/MT,Brazil,2020-03-23,5108402,0.0,MT,1
Jaguaruna/SC,Brazil,2020-03-23,4208807,0.0,SC,1
Pato Branco/PR,Brazil,2020-03-23,4118501,0.0,PR,1
Pomerode/SC,Brazil,2020-03-23,4213203,0.0,SC,1
Imbituba/SC,Brazil,2020-03-23,4207304,0.0,SC,2
Chapecó/SC,Brazil,2020-03-23,4204202,0.0,SC,2
Guaíra/PR,Brazil,2020-03-23,4108809,0.0,PR,1
Camaçari/BA,Brazil,2020-03-23,2905701,0.0,BA,1
Petrópolis/RJ,Brazil,2020-03-23,3303906,0.0,RJ,3
Ivoti/RS,Brazil,2020-03-23,4310801,0.0,RS,2
Charqueadas/RS,Brazil,2020-03-23,4305355,0.0,RS,1
São Leopoldo/RS,Brazil,2020-03-23,4318705,0.0,RS,1
Taquara/RS,Brazil,2020-03-23,4321204,0.0,RS,1
Dois Irmãos/RS,Brazil,2020-03-23,4306403,0.0,RS,1
Eldorado do Sul/RS,Brazil,2020-03-23,4306767,0.0,RS,1
Cariacica/ES,Brazil,2020-03-23,3201308,0.0,ES,1
Cachoeiro de Itapemirim/ES,Brazil,2020-03-23,3201209,0.0,ES,1
Parnamirim/RN,Brazil,2020-03-23,2403251,0.0,RN,3
Poços de Caldas/MG,Brazil,2020-03-23,3151800,0.0,MG,1
Osasco/SP,Brazil,2020-03-23,3534401,0.0,SP,1
Hortolândia/SP,Brazil,2020-03-23,3519071,0.0,SP,1
Mogi das Cruzes/SP,Brazil,2020-03-23,3530607,0.0,SP,1
Bento Gonçalves/RS,Brazil,2020-03-23,4302105,0.0,RS,2
Ponta Grossa/PR,Brazil,2020-03-23,4119905,0.0,PR,1
Itajaí/SC,Brazil,2020-03-23,4208203,0.0,SC,7
Aracaju/SE,Brazil,2020-03-23,2800308,0.0,SE,7
Suzano/SP,Brazil,2020-03-23,3552502,0.0,SP,1
Campo Grande/MS,Brazil,2020-03-23,5002704,0.0,MS,19
Palmas/TO,Brazil,2020-03-23,1721000,2.0,TO,7
Tubarão/SC,Brazil,2020-03-23,4218707,1.0,SC,6
Sobral/CE,Brazil,2020-03-23,2312908,2.0,CE,3
São José/SC,Brazil,2020-03-23,4216602,1.0,SC,4
Bagé/RS,Brazil,2020-03-23,4301602,1.0,RS,7
Sant'Ana do Livramento/RS,Brazil,2020-03-23,4317103,1.0,RS,3
Jaraguá do Sul/SC,Brazil,2020-03-23,4208906,1.0,SC,2
Criciúma/SC,Brazil,2020-03-23,4204608,2.0,SC,9
Canoas/RS,Brazil,2020-03-23,4304606,2.0,RS,5
São Luís/MA,Brazil,2020-03-23,2111300,6.0,MA,8
Mariana/MG,Brazil,2020-03-23,3140001,1.0,MG,2
São José dos Campos/SP,Brazil,2020-03-23,3549904,1.0,SP,2
Cuiabá/MT,Brazil,2020-03-23,5103403,4.0,MT,5
Gravatal/SC,Brazil,2020-03-23,4206207,1.0,SC,2
Santa Maria/RS,Brazil,2020-03-23,4316907,1.0,RS,2
São Sebastião/SP,Brazil,2020-03-23,3550704,1.0,SP,2
Olinda/PE,Brazil,2020-03-23,2609600,1.0,PE,2
Blumenau/SC,Brazil,2020-03-23,4202404,1.0,SC,7
FORA DO ESTADO/SP,Brazil,2020-03-23,351,5.0,SP,5
Uberlândia/MG,Brazil,2020-03-23,3170206,3.0,MG,7
Iracemápolis/SP,Brazil,2020-03-23,3521408,1.0,SP,1
Sete Lagoas/MG,Brazil,2020-03-23,3167202,1.0,MG,2
Rio Branco/AC,Brazil,2020-03-23,1200401,6.0,AC,17
Patrocínio/MG,Brazil,2020-03-23,3148103,0.0,MG,1
São Paulo/SP,Brazil,2020-03-23,3550308,104.0,SP,687
Vila Velha/ES,Brazil,2020-03-23,3205200,2.0,ES,13
Rio de Janeiro/RJ,Brazil,2020-03-23,3304557,42.0,RJ,212
Brasília/DF,Brazil,2020-03-23,5300108,12.0,DF,146
Porto Alegre/RS,Brazil,2020-03-23,4314902,1.0,RS,41
Recife/PE,Brazil,2020-03-23,2611606,1.0,PE,30
Curitiba/PR,Brazil,2020-03-23,4106902,3.0,PR,34
Cianorte/PR,Brazil,2020-03-23,4105508,2.0,PR,6
Florianópolis/SC,Brazil,2020-03-23,4205407,5.0,SC,15
Goiânia/GO,Brazil,2020-03-23,5208707,1.0,GO,12
Salvador/BA,Brazil,2020-03-23,2927408,4.0,BA,37
Manaus/AM,Brazil,2020-03-23,1302603,6.0,AM,31
Juiz de Fora/MG,Brazil,2020-03-23,3136702,3.0,MG,8
Vitória/ES,Brazil,2020-03-23,3205309,3.0,ES,14
Braço do Norte/SC,Brazil,2020-03-23,4202800,2.0,SC,9
Fortaleza/CE,Brazil,2020-03-23,2304400,36.0,CE,153
