city,country,date,ibgeID,newCases,state,totalCases
João Pessoa/PB,Brazil,2020-03-26,2507507,1.0,PB,5
Camboriú/SC,Brazil,2020-03-26,4203204,2.0,SC,4
Guarulhos/SP,Brazil,2020-03-26,3518800,4.0,SP,9
Pelotas/RS,Brazil,2020-03-26,4314407,1.0,RS,2
Cianorte/PR,Brazil,2020-03-26,4105508,0.0,PR,6
Ferraz de Vasconcelos/SP,Brazil,2020-03-26,3515707,0.0,SP,1
Ipatinga/MG,Brazil,2020-03-26,3131307,0.0,MG,1
Rio Verde/GO,Brazil,2020-03-26,5218805,0.0,GO,6
Rancho Queimado/SC,Brazil,2020-03-26,4214300,0.0,SC,2
ESTRANGEIRO/PE,Brazil,2020-03-26,260,0.0,PE,3
Juiz de Fora/MG,Brazil,2020-03-26,3136702,0.0,MG,8
Patrocínio/MG,Brazil,2020-03-26,3148103,0.0,MG,1
Aracaju/SE,Brazil,2020-03-26,2800308,0.0,SE,13
Linhares/ES,Brazil,2020-03-26,3203205,0.0,ES,3
Carapicuíba/SP,Brazil,2020-03-26,3510609,0.0,SP,2
São Bernardo do Campo/SP,Brazil,2020-03-26,3548708,0.0,SP,13
São Caetano do Sul/SP,Brazil,2020-03-26,3548807,0.0,SP,16
Coronel Fabriciano/MG,Brazil,2020-03-26,3119401,0.0,MG,1
Mauá/SP,Brazil,2020-03-26,3529401,0.0,SP,2
Aquiraz/CE,Brazil,2020-03-26,2301000,0.0,CE,6
Anápolis/GO,Brazil,2020-03-26,5201108,0.0,GO,3
Belo Jardim/PE,Brazil,2020-03-26,2601706,0.0,PE,1
Jaboatão dos Guararapes/PE,Brazil,2020-03-26,2607901,0.0,PE,3
Prado/BA,Brazil,2020-03-26,2925501,0.0,BA,2
Santo André/SP,Brazil,2020-03-26,3547809,0.0,SP,16
Sete Lagoas/MG,Brazil,2020-03-26,3167202,0.0,MG,2
Uberlândia/MG,Brazil,2020-03-26,3170206,0.0,MG,7
Campo Largo/PR,Brazil,2020-03-26,4104204,0.0,PR,1
Pinhais/PR,Brazil,2020-03-26,4119152,0.0,PR,3
Ananindeua/PA,Brazil,2020-03-26,1500800,2.0,PA,4
Londrina/PR,Brazil,2020-03-26,4113700,0.0,PR,3
Recife/PE,Brazil,2020-03-26,2611606,0.0,PE,33
Campo Bom/RS,Brazil,2020-03-26,4303905,0.0,RS,2
Braço do Norte/SC,Brazil,2020-03-26,4202800,0.0,SC,9
Arujá/SP,Brazil,2020-03-26,3503901,1.0,SP,1
Boa Esperança/MG,Brazil,2020-03-26,3107109,1.0,MG,1
Maceió/AL,Brazil,2020-03-26,2704302,0.0,AL,9
São João del Rei/MG,Brazil,2020-03-26,3162500,1.0,MG,1
Imperatriz/MA,Brazil,2020-03-26,2105302,1.0,MA,1
Alagoinhas/BA,Brazil,2020-03-26,2900702,1.0,BA,1
Rio Negro/PR,Brazil,2020-03-26,4122305,1.0,PR,1
Tatuí/SP,Brazil,2020-03-26,3554003,1.0,SP,1
Ribeirão Preto/SP,Brazil,2020-03-26,3543402,1.0,SP,1
Mairiporã/SP,Brazil,2020-03-26,3528502,1.0,SP,1
Louveira/SP,Brazil,2020-03-26,3527306,2.0,SP,2
Vargem Grande Paulista/SP,Brazil,2020-03-26,3556453,1.0,SP,1
Belford Roxo/RJ,Brazil,2020-03-26,3300456,1.0,RJ,1
Governador Valadares/MG,Brazil,2020-03-26,3127701,1.0,MG,1
Boca do Acre/AM,Brazil,2020-03-26,1300706,1.0,AM,1
Santo Antônio do Içá/AM,Brazil,2020-03-26,1303700,1.0,AM,1
Siderópolis/SC,Brazil,2020-03-26,4217600,1.0,SC,1
Castanhal/PA,Brazil,2020-03-26,1502400,1.0,PA,1
Rolante/RS,Brazil,2020-03-26,4316006,1.0,RS,1
Marau/RS,Brazil,2020-03-26,4311809,1.0,RS,1
Piratini/RS,Brazil,2020-03-26,4314605,1.0,RS,1
Passo Fundo/RS,Brazil,2020-03-26,4314100,1.0,RS,1
Nova Palma/RS,Brazil,2020-03-26,4313102,1.0,RS,1
Itapema/SC,Brazil,2020-03-26,4208302,1.0,SC,1
Itaituba/PA,Brazil,2020-03-26,1503606,1.0,PA,1
Timbé do Sul/SC,Brazil,2020-03-26,4218103,1.0,SC,1
Castelo/ES,Brazil,2020-03-26,3201407,1.0,ES,1
NO-INFO/MG,Brazil,2020-03-26,313,5.0,MG,5
Bonfim/RR,Brazil,2020-03-26,1400159,1.0,RR,1
Barra Mansa/RJ,Brazil,2020-03-26,3300407,0.0,RJ,1
Santa Teresa/ES,Brazil,2020-03-27,3204609,0.0,ES,1
FORA DO ESTADO/AL,Brazil,2020-03-27,271,0.0,AL,1
Telêmaco Borba/PR,Brazil,2020-03-27,4127106,0.0,PR,1
Teixeira de Freitas/BA,Brazil,2020-03-27,2931350,0.0,BA,1
Conde/BA,Brazil,2020-03-27,2908606,0.0,BA,1
Serra/ES,Brazil,2020-03-27,3205002,2.0,ES,5
Nova Monte Verde/MT,Brazil,2020-03-27,5108956,0.0,MT,1
Içara/SC,Brazil,2020-03-27,4207007,0.0,SC,1
Gaspar/SC,Brazil,2020-03-27,4205902,0.0,SC,1
Porto Belo/SC,Brazil,2020-03-27,4213500,0.0,SC,3
Capão da Canoa/RS,Brazil,2020-03-27,4304630,0.0,RS,2
Paranavaí/PR,Brazil,2020-03-27,4118402,0.0,PR,1
Cruzeiro do Sul/RS,Brazil,2020-03-27,4306205,0.0,RS,1
ESTRANGEIRO/SC,Brazil,2020-03-27,420,0.0,SC,3
Volta Redonda/RJ,Brazil,2020-03-27,3306305,2.0,RJ,9
Camaquã/RS,Brazil,2020-03-27,4303509,0.0,RS,1
Duque de Caxias/RJ,Brazil,2020-03-27,3301702,1.0,RJ,3
Garibaldi/RS,Brazil,2020-03-27,4308607,0.0,RS,1
FORA DO ESTADO/SC,Brazil,2020-03-27,421,0.0,SC,5
Camboriú/SC,Brazil,2020-03-27,4203204,0.0,SC,4
Laguna/SC,Brazil,2020-03-27,4209409,0.0,SC,1
São Ludgero/SC,Brazil,2020-03-27,4217006,0.0,SC,1
Tijucas/SC,Brazil,2020-03-27,4218004,0.0,SC,1
Valparaíso de Goiás/GO,Brazil,2020-03-27,5221858,0.0,GO,2
Mauriti/CE,Brazil,2020-03-27,2308104,0.0,CE,1
ESTRANGEIRO/PE,Brazil,2020-03-27,260,0.0,PE,3
Anta Gorda/RS,Brazil,2020-03-27,4300703,0.0,RS,2
Paraí/RS,Brazil,2020-03-27,4314001,0.0,RS,1
Sapiranga/RS,Brazil,2020-03-27,4319901,0.0,RS,1
Campos dos Goytacazes/RJ,Brazil,2020-03-27,3301009,0.0,RJ,1
Santiago/RS,Brazil,2020-03-27,4317400,0.0,RS,1
São Sebastião/SP,Brazil,2020-03-27,3550704,0.0,SP,2
Igaracy/PB,Brazil,2020-03-27,2502607,0.0,PB,1
Ananindeua/PA,Brazil,2020-03-27,1500800,0.0,PA,4
Mossoró/RN,Brazil,2020-03-27,2408003,3.0,RN,5
Barreiras/BA,Brazil,2020-03-27,2903201,0.0,BA,1
Olinda/PE,Brazil,2020-03-27,2609600,0.0,PE,3
Colombo/PR,Brazil,2020-03-27,4105805,0.0,PR,2
Parintins/AM,Brazil,2020-03-27,1303403,0.0,AM,2
Conceição do Jacuípe/BA,Brazil,2020-03-27,2908507,0.0,BA,1
Santo Antônio da Patrulha/RS,Brazil,2020-03-27,4317608,0.0,RS,1
FORA DO ESTADO/PR,Brazil,2020-03-27,411,0.0,PR,4
Lages/SC,Brazil,2020-03-27,4209300,0.0,SC,1
Osório/RS,Brazil,2020-03-27,4313508,0.0,RS,1
FORA DO ESTADO/SP,Brazil,2020-03-27,351,6.0,SP,14
Iracemápolis/SP,Brazil,2020-03-27,3521408,0.0,SP,1
Jundiaí/SP,Brazil,2020-03-27,3525904,1.0,SP,3
Rio Grande/RS,Brazil,2020-03-27,4315602,0.0,RS,2
Embu/SP,Brazil,2020-03-27,3515004,0.0,SP,1
Juazeiro/BA,Brazil,2020-03-27,2918407,0.0,BA,2
Jequié/BA,Brazil,2020-03-27,2918001,0.0,BA,1
Brumado/BA,Brazil,2020-03-27,2904605,0.0,BA,1
Betim/MG,Brazil,2020-03-27,3106705,1.0,MG,4
Bom Despacho/MG,Brazil,2020-03-27,3107406,0.0,MG,1
Campos Altos/MG,Brazil,2020-03-27,3111507,0.0,MG,1
Contagem/MG,Brazil,2020-03-27,3118601,1.0,MG,3
Lagoa da Prata/MG,Brazil,2020-03-27,3137205,0.0,MG,2
Timóteo/MG,Brazil,2020-03-27,3168705,0.0,MG,1
FORA DO ESTADO/PE,Brazil,2020-03-27,261,0.0,PE,2
Caruaru/PE,Brazil,2020-03-27,2604106,0.0,PE,1
Petrolina/PE,Brazil,2020-03-27,2611101,0.0,PE,2
Catalão/GO,Brazil,2020-03-27,5205109,0.0,GO,1
Marabá/PA,Brazil,2020-03-27,1504208,0.0,PA,1
São Gonçalo/RJ,Brazil,2020-03-27,3304904,1.0,RJ,4
São Domingos/BA,Brazil,2020-03-27,2928950,0.0,BA,1
Batayporã/MS,Brazil,2020-03-27,5002001,0.0,MS,1
Ribeirão Pires/SP,Brazil,2020-03-27,3543303,0.0,SP,1
Itapema/SC,Brazil,2020-03-27,4208302,0.0,SC,1
Siderópolis/SC,Brazil,2020-03-27,4217600,1.0,SC,2
Timbé do Sul/SC,Brazil,2020-03-27,4218103,0.0,SC,1
Castelo/ES,Brazil,2020-03-27,3201407,0.0,ES,1
NÃO ESPECIFICADA/MG,Brazil,2020-03-27,312,0.0,MG,5
Bonfim/RR,Brazil,2020-03-27,1400159,2.0,RR,3
Sabará/MG,Brazil,2020-03-27,3156700,0.0,MG,1
Campo Belo/MG,Brazil,2020-03-27,3111200,0.0,MG,1
Patos de Minas/MG,Brazil,2020-03-27,3148004,0.0,MG,1
Santa Rosa/RS,Brazil,2020-03-27,4317202,0.0,RS,1
Cachoeira do Sul/RS,Brazil,2020-03-27,4303004,0.0,RS,1
Sousa/PB,Brazil,2020-03-27,2516201,0.0,PB,1
Campina Grande/PB,Brazil,2020-03-27,2504009,0.0,PB,1
Manacapuru/AM,Brazil,2020-03-27,1302504,0.0,AM,2
Nova Palma/RS,Brazil,2020-03-27,4313102,0.0,RS,1
Diadema/SP,Brazil,2020-03-27,3513801,0.0,SP,1
Ipiaú/BA,Brazil,2020-03-27,2913903,0.0,BA,1
Guarapuava/PR,Brazil,2020-03-27,4109401,0.0,PR,1
Iretama/PR,Brazil,2020-03-27,4110805,0.0,PR,1
Umuarama/PR,Brazil,2020-03-27,4128104,0.0,PR,1
União da Vitória/PR,Brazil,2020-03-27,4128203,0.0,PR,1
Maranguape/CE,Brazil,2020-03-27,2307700,0.0,CE,1
Hidrolândia/GO,Brazil,2020-03-27,5209705,0.0,GO,1
Viamão/RS,Brazil,2020-03-27,4323002,0.0,RS,1
Rio Verde de Mato Grosso/MS,Brazil,2020-03-27,5007406,0.0,MS,1
Antônio Carlos/SC,Brazil,2020-03-27,4201208,0.0,SC,1
São Lourenço do Oeste/SC,Brazil,2020-03-27,4216909,0.0,SC,1
São Roque do Canaã/ES,Brazil,2020-03-27,3204955,0.0,ES,1
Fernando de Noronha/PE,Brazil,2020-03-27,2605459,0.0,PE,1
NÃO ESPECIFICADA/SP,Brazil,2020-03-27,352,0.0,SP,3
Itaboraí/RJ,Brazil,2020-03-27,3301900,0.0,RJ,1
Passo Fundo/RS,Brazil,2020-03-27,4314100,0.0,RS,1
Piratini/RS,Brazil,2020-03-27,4314605,0.0,RS,1
Marau/RS,Brazil,2020-03-27,4311809,0.0,RS,1
Valença/RJ,Brazil,2020-03-27,3306107,0.0,RJ,1
Porto Real do Colégio/AL,Brazil,2020-03-27,2707503,0.0,AL,1
Pelotas/RS,Brazil,2020-03-27,4314407,0.0,RS,2
Cerro Grande do Sul/RS,Brazil,2020-03-27,4305173,0.0,RS,1
Dom Pedrito/RS,Brazil,2020-03-27,4306601,0.0,RS,1
Faxinal/PR,Brazil,2020-03-27,4107603,0.0,PR,1
Campo Mourão/PR,Brazil,2020-03-27,4104303,1.0,PR,2
Balneário Arroio do Silva/SC,Brazil,2020-03-27,4201950,0.0,SC,1
Canelinha/SC,Brazil,2020-03-27,4203709,0.0,SC,1
São Pedro de Alcântara/SC,Brazil,2020-03-27,4217253,0.0,SC,1
Ilhéus/BA,Brazil,2020-03-27,2913606,1.0,BA,2
Canarana/BA,Brazil,2020-03-27,2906204,0.0,BA,1
Silvânia/GO,Brazil,2020-03-27,5220603,0.0,GO,1
Luziânia/GO,Brazil,2020-03-27,5212501,0.0,GO,1
Governador Valadares/MG,Brazil,2020-03-27,3127701,0.0,MG,1
Boa Esperança/MG,Brazil,2020-03-27,3107109,0.0,MG,1
São João del Rei/MG,Brazil,2020-03-27,3162500,0.0,MG,1
Rolante/RS,Brazil,2020-03-27,4316006,0.0,RS,1
Castanhal/PA,Brazil,2020-03-27,1502400,0.0,PA,1
Itaituba/PA,Brazil,2020-03-27,1503606,0.0,PA,1
Boca do Acre/AM,Brazil,2020-03-27,1300706,0.0,AM,1
Santo Antônio do Içá/AM,Brazil,2020-03-27,1303700,0.0,AM,1
Vargem Grande Paulista/SP,Brazil,2020-03-27,3556453,1.0,SP,2
Rio Claro/SP,Brazil,2020-03-27,3543907,0.0,SP,1
Louveira/SP,Brazil,2020-03-27,3527306,0.0,SP,2
Arujá/SP,Brazil,2020-03-27,3503901,0.0,SP,1
Ribeirão Preto/SP,Brazil,2020-03-27,3543402,2.0,SP,3
Tatuí/SP,Brazil,2020-03-27,3554003,0.0,SP,1
Rio Negro/PR,Brazil,2020-03-27,4122305,0.0,PR,1
Alagoinhas/BA,Brazil,2020-03-27,2900702,0.0,BA,1
Imperatriz/MA,Brazil,2020-03-27,2105302,0.0,MA,1
Mairiporã/SP,Brazil,2020-03-27,3528502,1.0,SP,2
Santa Maria/RS,Brazil,2020-03-27,4316907,0.0,RS,2
Farroupilha/RS,Brazil,2020-03-27,4307906,0.0,RS,1
Estrela/RS,Brazil,2020-03-27,4307807,0.0,RS,1
Braço do Norte/SC,Brazil,2020-03-27,4202800,0.0,SC,9
São Bernardo do Campo/SP,Brazil,2020-03-27,3548708,2.0,SP,15
São Caetano do Sul/SP,Brazil,2020-03-27,3548807,0.0,SP,16
Fortaleza/CE,Brazil,2020-03-27,2304400,43.0,CE,268
Coronel Fabriciano/MG,Brazil,2020-03-27,3119401,0.0,MG,1
Mauá/SP,Brazil,2020-03-27,3529401,0.0,SP,2
Aquiraz/CE,Brazil,2020-03-27,2301000,0.0,CE,6
Belo Horizonte/MG,Brazil,2020-03-27,3106200,22.0,MG,118
Porto Seguro/BA,Brazil,2020-03-27,2925303,0.0,BA,10
Belo Jardim/PE,Brazil,2020-03-27,2601706,0.0,PE,1
Jaboatão dos Guararapes/PE,Brazil,2020-03-27,2607901,0.0,PE,3
Prado/BA,Brazil,2020-03-27,2925501,0.0,BA,2
Rio Branco/AC,Brazil,2020-03-27,1200401,1.0,AC,25
Santo André/SP,Brazil,2020-03-27,3547809,1.0,SP,17
Carapicuíba/SP,Brazil,2020-03-27,3510609,0.0,SP,2
Nova Lima/MG,Brazil,2020-03-27,3144805,2.0,MG,13
Uberlândia/MG,Brazil,2020-03-27,3170206,0.0,MG,7
Campo Largo/PR,Brazil,2020-03-27,4104204,0.0,PR,1
Pinhais/PR,Brazil,2020-03-27,4119152,0.0,PR,3
Palmas/TO,Brazil,2020-03-27,1721000,0.0,TO,8
Jataí/GO,Brazil,2020-03-27,5211909,0.0,GO,1
Aparecida de Goiânia/GO,Brazil,2020-03-27,5201405,0.0,GO,2
Balneário Camboriú/SC,Brazil,2020-03-27,4202008,1.0,SC,9
Maringá/PR,Brazil,2020-03-27,4115200,4.0,PR,7
Foz do Iguaçu/PR,Brazil,2020-03-27,4108304,0.0,PR,5
Belém/PA,Brazil,2020-03-27,1501402,3.0,PA,9
Propriá/SE,Brazil,2020-03-27,2805703,0.0,SE,2
João Pessoa/PB,Brazil,2020-03-27,2507507,1.0,PB,6
Guapimirim/RJ,Brazil,2020-03-27,3301850,0.0,RJ,1
Jaguariúna/SP,Brazil,2020-03-27,3524709,0.0,SP,1
Sete Lagoas/MG,Brazil,2020-03-27,3167202,0.0,MG,2
São José do Rio Preto/SP,Brazil,2020-03-27,3549805,0.0,SP,1
Vitória/ES,Brazil,2020-03-27,3205309,1.0,ES,18
Patrocínio/MG,Brazil,2020-03-27,3148103,0.0,MG,1
NÃO ESPECIFICADA/GO,Brazil,2020-03-27,522,0.0,GO,5
NÃO ESPECIFICADA/SP,Brazil,2020-03-27,352,0.0,SP,3
NÃO ESPECIFICADA/MG,Brazil,2020-03-27,312,0.0,MG,5
FORA DO ESTADO/SC,Brazil,2020-03-27,421,0.0,SC,5
FORA DO ESTADO/AL,Brazil,2020-03-27,271,0.0,AL,1
FORA DO ESTADO/PE,Brazil,2020-03-27,261,0.0,PE,2
FORA DO ESTADO/SP,Brazil,2020-03-27,351,6.0,SP,14
São Paulo/SP,Brazil,2020-03-27,3550308,142.0,SP,1044
Vila Velha/ES,Brazil,2020-03-27,3205200,1.0,ES,21
Rio de Janeiro/RJ,Brazil,2020-03-27,3304557,62.0,RJ,431
Maceió/AL,Brazil,2020-03-27,2704302,0.0,AL,9
Santana de Parnaíba/SP,Brazil,2020-03-27,3547304,0.0,SP,6
Divinópolis/MG,Brazil,2020-03-27,3122306,4.0,MG,6
Campo Bom/RS,Brazil,2020-03-27,4303905,0.0,RS,2
Aracaju/SE,Brazil,2020-03-27,2800308,0.0,SE,13
Porto Alegre/RS,Brazil,2020-03-27,4314902,4.0,RS,107
Caxias do Sul/RS,Brazil,2020-03-27,4305108,0.0,RS,6
Cianorte/PR,Brazil,2020-03-27,4105508,1.0,PR,7
Ferraz de Vasconcelos/SP,Brazil,2020-03-27,3515707,1.0,SP,2
Florianópolis/SC,Brazil,2020-03-27,4205407,7.0,SC,27
Ipatinga/MG,Brazil,2020-03-27,3131307,0.0,MG,1
Rio Verde/GO,Brazil,2020-03-27,5218805,0.0,GO,6
Goiânia/GO,Brazil,2020-03-27,5208707,4.0,GO,26
Salvador/BA,Brazil,2020-03-27,2927408,11.0,BA,78
Manaus/AM,Brazil,2020-03-27,1302603,12.0,AM,75
Joinville/SC,Brazil,2020-03-27,4209102,1.0,SC,8
Rancho Queimado/SC,Brazil,2020-03-27,4214300,0.0,SC,2
ESTRANGEIRO/PE,Brazil,2020-03-27,260,0.0,PE,3
Campo Grande/MS,Brazil,2020-03-27,5002704,1.0,MS,24
Juiz de Fora/MG,Brazil,2020-03-27,3136702,3.0,MG,11
Recife/PE,Brazil,2020-03-27,2611606,0.0,PE,33
Lajeado/RS,Brazil,2020-03-27,4311403,0.0,RS,5
Guarulhos/SP,Brazil,2020-03-27,3518800,4.0,SP,13
Cotia/SP,Brazil,2020-03-27,3513009,1.0,SP,6
Taquara/RS,Brazil,2020-03-27,4321204,0.0,RS,1
Dois Irmãos/RS,Brazil,2020-03-27,4306403,0.0,RS,1
Eldorado do Sul/RS,Brazil,2020-03-27,4306767,0.0,RS,1
Canoas/RS,Brazil,2020-03-27,4304606,0.0,RS,7
Cariacica/ES,Brazil,2020-03-27,3201308,0.0,ES,1
Cachoeiro de Itapemirim/ES,Brazil,2020-03-27,3201209,0.0,ES,1
São Luís/MA,Brazil,2020-03-27,2111300,4.0,MA,13
Parnamirim/RN,Brazil,2020-03-27,2403251,0.0,RN,4
Mariana/MG,Brazil,2020-03-27,3140001,0.0,MG,2
Osasco/SP,Brazil,2020-03-27,3534401,1.0,SP,4
São José dos Campos/SP,Brazil,2020-03-27,3549904,2.0,SP,4
Hortolândia/SP,Brazil,2020-03-27,3519071,0.0,SP,1
Mogi das Cruzes/SP,Brazil,2020-03-27,3530607,1.0,SP,8
Bento Gonçalves/RS,Brazil,2020-03-27,4302105,0.0,RS,2
São Leopoldo/RS,Brazil,2020-03-27,4318705,1.0,RS,2
Cuiabá/MT,Brazil,2020-03-27,5103403,0.0,MT,8
Pato Branco/PR,Brazil,2020-03-27,4118501,0.0,PR,2
Jaguaruna/SC,Brazil,2020-03-27,4208807,0.0,SC,2
Gravatal/SC,Brazil,2020-03-27,4206207,0.0,SC,3
Várzea Grande/MT,Brazil,2020-03-27,5108402,0.0,MT,2
Valinhos/SP,Brazil,2020-03-27,3556206,0.0,SP,1
Taboão da Serra/SP,Brazil,2020-03-27,3552809,0.0,SP,2
Poá/SP,Brazil,2020-03-27,3539806,0.0,SP,1
Caieiras/SP,Brazil,2020-03-27,3509007,0.0,SP,2
Ponta Porã/MS,Brazil,2020-03-27,5006606,0.0,MS,1
Nossa Senhora da Glória/SE,Brazil,2020-03-27,2804508,0.0,SE,1
Porto Velho/RO,Brazil,2020-03-27,1100205,0.0,RO,5
Boa Vista/RR,Brazil,2020-03-27,1400100,0.0,RR,9
Carlos Barbosa/RS,Brazil,2020-03-27,4304804,0.0,RS,1
Estância Velha/RS,Brazil,2020-03-27,4307609,0.0,RS,2
FORA DO ESTADO/PR,Brazil,2020-03-27,411,0.0,PR,4
Barueri/SP,Brazil,2020-03-27,3505708,0.0,SP,3
Charqueadas/RS,Brazil,2020-03-27,4305355,0.0,RS,1
Petrópolis/RJ,Brazil,2020-03-27,3303906,0.0,RJ,3
Uberaba/MG,Brazil,2020-03-27,3170107,0.0,MG,3
Tubarão/SC,Brazil,2020-03-27,4218707,0.0,SC,8
ESTRANGEIRO/SC,Brazil,2020-03-27,420,0.0,SC,3
Sobral/CE,Brazil,2020-03-27,2312908,0.0,CE,4
Serafina Corrêa/RS,Brazil,2020-03-27,4320404,0.0,RS,3
Torres/RS,Brazil,2020-03-27,4321501,0.0,RS,6
São José/SC,Brazil,2020-03-27,4216602,0.0,SC,8
Sidrolândia/MS,Brazil,2020-03-27,5007901,0.0,MS,1
Lauro de Freitas/BA,Brazil,2020-03-27,2919207,2.0,BA,7
Itabuna/BA,Brazil,2020-03-27,2914802,0.0,BA,2
Miguel Pereira/RJ,Brazil,2020-03-27,3302908,0.0,RJ,1
Bagé/RS,Brazil,2020-03-27,4301602,0.0,RS,9
Alvorada/RS,Brazil,2020-03-27,4300604,0.0,RS,2
Erechim/RS,Brazil,2020-03-27,4307005,0.0,RS,3
Ivoti/RS,Brazil,2020-03-27,4310801,0.0,RS,2
Sant'Ana do Livramento/RS,Brazil,2020-03-27,4317103,0.0,RS,4
Taubaté/SP,Brazil,2020-03-27,3554102,0.0,SP,1
Suzano/SP,Brazil,2020-03-27,3552502,0.0,SP,1
Juazeiro do Norte/CE,Brazil,2020-03-27,2307304,0.0,CE,1
Fortim/CE,Brazil,2020-03-27,2304459,0.0,CE,1
Macapá/AP,Brazil,2020-03-27,1600303,1.0,AP,3
Itajaí/SC,Brazil,2020-03-27,4208203,2.0,SC,18
Navegantes/SC,Brazil,2020-03-27,4211306,0.0,SC,3
Pomerode/SC,Brazil,2020-03-27,4213203,0.0,SC,1
Jaraguá do Sul/SC,Brazil,2020-03-27,4208906,0.0,SC,2
Imbituba/SC,Brazil,2020-03-27,4207304,0.0,SC,5
Criciúma/SC,Brazil,2020-03-27,4204608,0.0,SC,12
Chapecó/SC,Brazil,2020-03-27,4204202,0.0,SC,4
Guaíra/PR,Brazil,2020-03-27,4108809,1.0,PR,2
Camaçari/BA,Brazil,2020-03-27,2905701,0.0,BA,1
Teresina/PI,Brazil,2020-03-27,2211001,0.0,PI,9
NÃO ESPECIFICADA/GO,Brazil,2020-03-27,522,0.0,GO,5
